ALDER,CIVILSTAND,TID,INDHOLD
92 år,Enke/enkemand,2019K4,4946
92 år,Enke/enkemand,2020K1,4795
92 år,Enke/enkemand,2020K2,4807
92 år,Enke/enkemand,2020K3,4813
92 år,Enke/enkemand,2020K4,4868
92 år,Enke/enkemand,2021K1,4949
92 år,Enke/enkemand,2021K2,4955
92 år,Enke/enkemand,2021K3,4940
92 år,Enke/enkemand,2021K4,4844
92 år,Enke/enkemand,2022K1,4745
92 år,Enke/enkemand,2022K2,4735
92 år,Enke/enkemand,2022K3,4749
92 år,Fraskilt,2008K1,306
92 år,Fraskilt,2008K2,325
92 år,Fraskilt,2008K3,346
92 år,Fraskilt,2008K4,340
92 år,Fraskilt,2009K1,328
92 år,Fraskilt,2009K2,292
92 år,Fraskilt,2009K3,278
92 år,Fraskilt,2009K4,281
92 år,Fraskilt,2010K1,284
92 år,Fraskilt,2010K2,305
92 år,Fraskilt,2010K3,305
92 år,Fraskilt,2010K4,329
92 år,Fraskilt,2011K1,337
92 år,Fraskilt,2011K2,329
92 år,Fraskilt,2011K3,324
92 år,Fraskilt,2011K4,322
92 år,Fraskilt,2012K1,336
92 år,Fraskilt,2012K2,343
92 år,Fraskilt,2012K3,385
92 år,Fraskilt,2012K4,378
92 år,Fraskilt,2013K1,382
92 år,Fraskilt,2013K2,405
92 år,Fraskilt,2013K3,388
92 år,Fraskilt,2013K4,422
92 år,Fraskilt,2014K1,421
92 år,Fraskilt,2014K2,403
92 år,Fraskilt,2014K3,395
92 år,Fraskilt,2014K4,390
92 år,Fraskilt,2015K1,373
92 år,Fraskilt,2015K2,388
92 år,Fraskilt,2015K3,394
92 år,Fraskilt,2015K4,410
92 år,Fraskilt,2016K1,427
92 år,Fraskilt,2016K2,417
92 år,Fraskilt,2016K3,422
92 år,Fraskilt,2016K4,425
92 år,Fraskilt,2017K1,435
92 år,Fraskilt,2017K2,443
92 år,Fraskilt,2017K3,443
92 år,Fraskilt,2017K4,443
92 år,Fraskilt,2018K1,443
92 år,Fraskilt,2018K2,457
92 år,Fraskilt,2018K3,460
92 år,Fraskilt,2018K4,475
92 år,Fraskilt,2019K1,482
92 år,Fraskilt,2019K2,490
92 år,Fraskilt,2019K3,480
92 år,Fraskilt,2019K4,459
92 år,Fraskilt,2020K1,464
92 år,Fraskilt,2020K2,438
92 år,Fraskilt,2020K3,457
92 år,Fraskilt,2020K4,466
92 år,Fraskilt,2021K1,477
92 år,Fraskilt,2021K2,507
92 år,Fraskilt,2021K3,495
92 år,Fraskilt,2021K4,502
92 år,Fraskilt,2022K1,498
92 år,Fraskilt,2022K2,484
92 år,Fraskilt,2022K3,482
93 år,I alt,2008K1,4478
93 år,I alt,2008K2,4435
93 år,I alt,2008K3,4318
93 år,I alt,2008K4,4285
93 år,I alt,2009K1,4188
93 år,I alt,2009K2,4171
93 år,I alt,2009K3,4373
93 år,I alt,2009K4,4459
93 år,I alt,2010K1,4465
93 år,I alt,2010K2,4395
93 år,I alt,2010K3,4422
93 år,I alt,2010K4,4430
93 år,I alt,2011K1,4388
93 år,I alt,2011K2,4396
93 år,I alt,2011K3,4447
93 år,I alt,2011K4,4509
93 år,I alt,2012K1,4509
93 år,I alt,2012K2,4387
93 år,I alt,2012K3,4288
93 år,I alt,2012K4,4289
93 år,I alt,2013K1,4552
93 år,I alt,2013K2,4928
93 år,I alt,2013K3,5278
93 år,I alt,2013K4,5506
93 år,I alt,2014K1,5430
93 år,I alt,2014K2,5316
93 år,I alt,2014K3,5311
93 år,I alt,2014K4,5378
93 år,I alt,2015K1,5422
93 år,I alt,2015K2,5224
93 år,I alt,2015K3,5174
93 år,I alt,2015K4,5131
93 år,I alt,2016K1,4914
93 år,I alt,2016K2,4992
93 år,I alt,2016K3,5213
93 år,I alt,2016K4,5321
93 år,I alt,2017K1,5400
93 år,I alt,2017K2,5346
93 år,I alt,2017K3,5320
93 år,I alt,2017K4,5361
93 år,I alt,2018K1,5471
93 år,I alt,2018K2,5437
93 år,I alt,2018K3,5454
93 år,I alt,2018K4,5440
93 år,I alt,2019K1,5446
93 år,I alt,2019K2,5448
93 år,I alt,2019K3,5563
93 år,I alt,2019K4,5642
93 år,I alt,2020K1,5605
93 år,I alt,2020K2,5584
93 år,I alt,2020K3,5535
93 år,I alt,2020K4,5523
93 år,I alt,2021K1,5392
93 år,I alt,2021K2,5359
93 år,I alt,2021K3,5384
93 år,I alt,2021K4,5523
93 år,I alt,2022K1,5573
93 år,I alt,2022K2,5501
93 år,I alt,2022K3,5537
93 år,Ugift,2008K1,278
93 år,Ugift,2008K2,261
93 år,Ugift,2008K3,267
93 år,Ugift,2008K4,266
93 år,Ugift,2009K1,247
93 år,Ugift,2009K2,253
93 år,Ugift,2009K3,252
93 år,Ugift,2009K4,251
93 år,Ugift,2010K1,248
93 år,Ugift,2010K2,225
93 år,Ugift,2010K3,230
93 år,Ugift,2010K4,227
93 år,Ugift,2011K1,222
93 år,Ugift,2011K2,225
93 år,Ugift,2011K3,231
93 år,Ugift,2011K4,237
93 år,Ugift,2012K1,246
93 år,Ugift,2012K2,243
93 år,Ugift,2012K3,231
93 år,Ugift,2012K4,230
93 år,Ugift,2013K1,240
93 år,Ugift,2013K2,244
93 år,Ugift,2013K3,257
93 år,Ugift,2013K4,273
93 år,Ugift,2014K1,273
93 år,Ugift,2014K2,256
93 år,Ugift,2014K3,254
93 år,Ugift,2014K4,263
93 år,Ugift,2015K1,272
93 år,Ugift,2015K2,270
93 år,Ugift,2015K3,267
93 år,Ugift,2015K4,255
93 år,Ugift,2016K1,230
93 år,Ugift,2016K2,212
93 år,Ugift,2016K3,226
93 år,Ugift,2016K4,223
93 år,Ugift,2017K1,226
93 år,Ugift,2017K2,237
93 år,Ugift,2017K3,227
93 år,Ugift,2017K4,246
93 år,Ugift,2018K1,238
93 år,Ugift,2018K2,229
93 år,Ugift,2018K3,236
93 år,Ugift,2018K4,230
93 år,Ugift,2019K1,234
93 år,Ugift,2019K2,217
93 år,Ugift,2019K3,214
93 år,Ugift,2019K4,201
93 år,Ugift,2020K1,213
93 år,Ugift,2020K2,217
93 år,Ugift,2020K3,215
93 år,Ugift,2020K4,222
93 år,Ugift,2021K1,207
93 år,Ugift,2021K2,232
93 år,Ugift,2021K3,214
93 år,Ugift,2021K4,201
93 år,Ugift,2022K1,215
93 år,Ugift,2022K2,204
93 år,Ugift,2022K3,218
93 år,Gift/separeret,2008K1,479
93 år,Gift/separeret,2008K2,473
93 år,Gift/separeret,2008K3,470
93 år,Gift/separeret,2008K4,477
93 år,Gift/separeret,2009K1,475
93 år,Gift/separeret,2009K2,472
93 år,Gift/separeret,2009K3,471
93 år,Gift/separeret,2009K4,495
93 år,Gift/separeret,2010K1,470
93 år,Gift/separeret,2010K2,514
93 år,Gift/separeret,2010K3,529
93 år,Gift/separeret,2010K4,500
93 år,Gift/separeret,2011K1,505
93 år,Gift/separeret,2011K2,471
93 år,Gift/separeret,2011K3,475
93 år,Gift/separeret,2011K4,520
93 år,Gift/separeret,2012K1,554
93 år,Gift/separeret,2012K2,512
93 år,Gift/separeret,2012K3,506
93 år,Gift/separeret,2012K4,499
93 år,Gift/separeret,2013K1,527
93 år,Gift/separeret,2013K2,588
93 år,Gift/separeret,2013K3,635
93 år,Gift/separeret,2013K4,661
93 år,Gift/separeret,2014K1,642
93 år,Gift/separeret,2014K2,606
93 år,Gift/separeret,2014K3,593
93 år,Gift/separeret,2014K4,618
93 år,Gift/separeret,2015K1,639
93 år,Gift/separeret,2015K2,630
93 år,Gift/separeret,2015K3,654
93 år,Gift/separeret,2015K4,646
93 år,Gift/separeret,2016K1,616
93 år,Gift/separeret,2016K2,628
93 år,Gift/separeret,2016K3,656
93 år,Gift/separeret,2016K4,674
93 år,Gift/separeret,2017K1,660
93 år,Gift/separeret,2017K2,664
93 år,Gift/separeret,2017K3,673
93 år,Gift/separeret,2017K4,704
93 år,Gift/separeret,2018K1,715
93 år,Gift/separeret,2018K2,724
93 år,Gift/separeret,2018K3,738
93 år,Gift/separeret,2018K4,756
93 år,Gift/separeret,2019K1,768
93 år,Gift/separeret,2019K2,795
93 år,Gift/separeret,2019K3,829
93 år,Gift/separeret,2019K4,854
93 år,Gift/separeret,2020K1,837
93 år,Gift/separeret,2020K2,824
93 år,Gift/separeret,2020K3,827
93 år,Gift/separeret,2020K4,823
93 år,Gift/separeret,2021K1,815
93 år,Gift/separeret,2021K2,813
93 år,Gift/separeret,2021K3,795
93 år,Gift/separeret,2021K4,848
93 år,Gift/separeret,2022K1,843
93 år,Gift/separeret,2022K2,840
93 år,Gift/separeret,2022K3,864
93 år,Enke/enkemand,2008K1,3467
93 år,Enke/enkemand,2008K2,3443
93 år,Enke/enkemand,2008K3,3337
93 år,Enke/enkemand,2008K4,3301
93 år,Enke/enkemand,2009K1,3228
93 år,Enke/enkemand,2009K2,3196
93 år,Enke/enkemand,2009K3,3372
93 år,Enke/enkemand,2009K4,3455
93 år,Enke/enkemand,2010K1,3496
93 år,Enke/enkemand,2010K2,3424
93 år,Enke/enkemand,2010K3,3436
93 år,Enke/enkemand,2010K4,3470
93 år,Enke/enkemand,2011K1,3431
93 år,Enke/enkemand,2011K2,3455
93 år,Enke/enkemand,2011K3,3502
93 år,Enke/enkemand,2011K4,3499
93 år,Enke/enkemand,2012K1,3443
93 år,Enke/enkemand,2012K2,3359
93 år,Enke/enkemand,2012K3,3279
93 år,Enke/enkemand,2012K4,3287
93 år,Enke/enkemand,2013K1,3513
93 år,Enke/enkemand,2013K2,3822
93 år,Enke/enkemand,2013K3,4090
93 år,Enke/enkemand,2013K4,4277
93 år,Enke/enkemand,2014K1,4209
93 år,Enke/enkemand,2014K2,4125
93 år,Enke/enkemand,2014K3,4142
93 år,Enke/enkemand,2014K4,4153
93 år,Enke/enkemand,2015K1,4181
93 år,Enke/enkemand,2015K2,4014
93 år,Enke/enkemand,2015K3,3951
93 år,Enke/enkemand,2015K4,3924
93 år,Enke/enkemand,2016K1,3772
93 år,Enke/enkemand,2016K2,3842
93 år,Enke/enkemand,2016K3,4006
93 år,Enke/enkemand,2016K4,4089
93 år,Enke/enkemand,2017K1,4162
93 år,Enke/enkemand,2017K2,4120
93 år,Enke/enkemand,2017K3,4077
93 år,Enke/enkemand,2017K4,4070
93 år,Enke/enkemand,2018K1,4173
93 år,Enke/enkemand,2018K2,4132
93 år,Enke/enkemand,2018K3,4130
93 år,Enke/enkemand,2018K4,4097
93 år,Enke/enkemand,2019K1,4087
93 år,Enke/enkemand,2019K2,4077
93 år,Enke/enkemand,2019K3,4143
93 år,Enke/enkemand,2019K4,4201
93 år,Enke/enkemand,2020K1,4170
93 år,Enke/enkemand,2020K2,4150
93 år,Enke/enkemand,2020K3,4111
93 år,Enke/enkemand,2020K4,4106
93 år,Enke/enkemand,2021K1,4004
93 år,Enke/enkemand,2021K2,3970
93 år,Enke/enkemand,2021K3,4007
93 år,Enke/enkemand,2021K4,4095
93 år,Enke/enkemand,2022K1,4127
93 år,Enke/enkemand,2022K2,4054
93 år,Enke/enkemand,2022K3,4057
93 år,Fraskilt,2008K1,254
93 år,Fraskilt,2008K2,258
93 år,Fraskilt,2008K3,244
93 år,Fraskilt,2008K4,241
93 år,Fraskilt,2009K1,238
93 år,Fraskilt,2009K2,250
93 år,Fraskilt,2009K3,278
93 år,Fraskilt,2009K4,258
93 år,Fraskilt,2010K1,251
93 år,Fraskilt,2010K2,232
93 år,Fraskilt,2010K3,227
93 år,Fraskilt,2010K4,233
93 år,Fraskilt,2011K1,230
93 år,Fraskilt,2011K2,245
93 år,Fraskilt,2011K3,239
93 år,Fraskilt,2011K4,253
93 år,Fraskilt,2012K1,266
93 år,Fraskilt,2012K2,273
93 år,Fraskilt,2012K3,272
93 år,Fraskilt,2012K4,273
93 år,Fraskilt,2013K1,272
93 år,Fraskilt,2013K2,274
93 år,Fraskilt,2013K3,296
93 år,Fraskilt,2013K4,295
93 år,Fraskilt,2014K1,306
93 år,Fraskilt,2014K2,329
93 år,Fraskilt,2014K3,322
93 år,Fraskilt,2014K4,344
93 år,Fraskilt,2015K1,330
93 år,Fraskilt,2015K2,310
93 år,Fraskilt,2015K3,302
93 år,Fraskilt,2015K4,306
93 år,Fraskilt,2016K1,296
93 år,Fraskilt,2016K2,310
93 år,Fraskilt,2016K3,325
93 år,Fraskilt,2016K4,335
93 år,Fraskilt,2017K1,352
93 år,Fraskilt,2017K2,325
93 år,Fraskilt,2017K3,343
93 år,Fraskilt,2017K4,341
93 år,Fraskilt,2018K1,345
93 år,Fraskilt,2018K2,352
93 år,Fraskilt,2018K3,350
93 år,Fraskilt,2018K4,357
93 år,Fraskilt,2019K1,357
93 år,Fraskilt,2019K2,359
93 år,Fraskilt,2019K3,377
93 år,Fraskilt,2019K4,386
93 år,Fraskilt,2020K1,385
93 år,Fraskilt,2020K2,393
93 år,Fraskilt,2020K3,382
93 år,Fraskilt,2020K4,372
93 år,Fraskilt,2021K1,366
93 år,Fraskilt,2021K2,344
93 år,Fraskilt,2021K3,368
93 år,Fraskilt,2021K4,379
93 år,Fraskilt,2022K1,388
93 år,Fraskilt,2022K2,403
93 år,Fraskilt,2022K3,398
94 år,I alt,2008K1,3337
94 år,I alt,2008K2,3375
94 år,I alt,2008K3,3427
94 år,I alt,2008K4,3486
94 år,I alt,2009K1,3464
94 år,I alt,2009K2,3430
94 år,I alt,2009K3,3330
94 år,I alt,2009K4,3242
94 år,I alt,2010K1,3216
94 år,I alt,2010K2,3272
94 år,I alt,2010K3,3392
94 år,I alt,2010K4,3468
94 år,I alt,2011K1,3503
94 år,I alt,2011K2,3454
94 år,I alt,2011K3,3480
94 år,I alt,2011K4,3436
94 år,I alt,2012K1,3422
94 år,I alt,2012K2,3440
94 år,I alt,2012K3,3464
94 år,I alt,2012K4,3549
94 år,I alt,2013K1,3596
94 år,I alt,2013K2,3471
94 år,I alt,2013K3,3361
94 år,I alt,2013K4,3370
94 år,I alt,2014K1,3572
94 år,I alt,2014K2,3936
94 år,I alt,2014K3,4237
94 år,I alt,2014K4,4339
94 år,I alt,2015K1,4245
94 år,I alt,2015K2,4157
94 år,I alt,2015K3,4206
94 år,I alt,2015K4,4223
94 år,I alt,2016K1,4236
94 år,I alt,2016K2,4094
94 år,I alt,2016K3,4014
94 år,I alt,2016K4,4023
94 år,I alt,2017K1,3816
94 år,I alt,2017K2,3895
94 år,I alt,2017K3,4078
94 år,I alt,2017K4,4148
94 år,I alt,2018K1,4183
94 år,I alt,2018K2,4150
94 år,I alt,2018K3,4162
94 år,I alt,2018K4,4172
94 år,I alt,2019K1,4277
94 år,I alt,2019K2,4264
94 år,I alt,2019K3,4274
94 år,I alt,2019K4,4320
94 år,I alt,2020K1,4323
94 år,I alt,2020K2,4330
94 år,I alt,2020K3,4404
94 år,I alt,2020K4,4437
94 år,I alt,2021K1,4405
94 år,I alt,2021K2,4330
94 år,I alt,2021K3,4308
94 år,I alt,2021K4,4275
94 år,I alt,2022K1,4123
94 år,I alt,2022K2,4140
94 år,I alt,2022K3,4149
94 år,Ugift,2008K1,220
94 år,Ugift,2008K2,229
94 år,Ugift,2008K3,207
94 år,Ugift,2008K4,206
94 år,Ugift,2009K1,202
94 år,Ugift,2009K2,190
94 år,Ugift,2009K3,202
94 år,Ugift,2009K4,192
94 år,Ugift,2010K1,184
94 år,Ugift,2010K2,198
94 år,Ugift,2010K3,206
94 år,Ugift,2010K4,199
94 år,Ugift,2011K1,187
94 år,Ugift,2011K2,168
94 år,Ugift,2011K3,170
94 år,Ugift,2011K4,172
94 år,Ugift,2012K1,173
94 år,Ugift,2012K2,184
94 år,Ugift,2012K3,185
94 år,Ugift,2012K4,186
94 år,Ugift,2013K1,190
94 år,Ugift,2013K2,185
94 år,Ugift,2013K3,180
94 år,Ugift,2013K4,174
94 år,Ugift,2014K1,179
94 år,Ugift,2014K2,195
94 år,Ugift,2014K3,199
94 år,Ugift,2014K4,208
94 år,Ugift,2015K1,208
94 år,Ugift,2015K2,194
94 år,Ugift,2015K3,197
94 år,Ugift,2015K4,206
94 år,Ugift,2016K1,214
94 år,Ugift,2016K2,216
94 år,Ugift,2016K3,208
94 år,Ugift,2016K4,204
94 år,Ugift,2017K1,178
94 år,Ugift,2017K2,168
94 år,Ugift,2017K3,167
94 år,Ugift,2017K4,164
94 år,Ugift,2018K1,167
94 år,Ugift,2018K2,177
94 år,Ugift,2018K3,173
94 år,Ugift,2018K4,182
94 år,Ugift,2019K1,185
94 år,Ugift,2019K2,178
94 år,Ugift,2019K3,190
94 år,Ugift,2019K4,183
94 år,Ugift,2020K1,187
94 år,Ugift,2020K2,172
94 år,Ugift,2020K3,164
94 år,Ugift,2020K4,151
94 år,Ugift,2021K1,157
94 år,Ugift,2021K2,155
94 år,Ugift,2021K3,163
94 år,Ugift,2021K4,172
94 år,Ugift,2022K1,161
94 år,Ugift,2022K2,184
94 år,Ugift,2022K3,174
94 år,Gift/separeret,2008K1,303
94 år,Gift/separeret,2008K2,290
94 år,Gift/separeret,2008K3,290
94 år,Gift/separeret,2008K4,308
94 år,Gift/separeret,2009K1,320
94 år,Gift/separeret,2009K2,319
94 år,Gift/separeret,2009K3,312
94 år,Gift/separeret,2009K4,294
94 år,Gift/separeret,2010K1,308
94 år,Gift/separeret,2010K2,317
94 år,Gift/separeret,2010K3,320
94 år,Gift/separeret,2010K4,344
94 år,Gift/separeret,2011K1,326
94 år,Gift/separeret,2011K2,349
94 år,Gift/separeret,2011K3,365
94 år,Gift/separeret,2011K4,324
94 år,Gift/separeret,2012K1,324
94 år,Gift/separeret,2012K2,312
94 år,Gift/separeret,2012K3,322
94 år,Gift/separeret,2012K4,362
94 år,Gift/separeret,2013K1,381
94 år,Gift/separeret,2013K2,352
94 år,Gift/separeret,2013K3,334
94 år,Gift/separeret,2013K4,335
94 år,Gift/separeret,2014K1,358
94 år,Gift/separeret,2014K2,413
94 år,Gift/separeret,2014K3,442
94 år,Gift/separeret,2014K4,445
94 år,Gift/separeret,2015K1,443
94 år,Gift/separeret,2015K2,429
94 år,Gift/separeret,2015K3,419
94 år,Gift/separeret,2015K4,424
94 år,Gift/separeret,2016K1,439
94 år,Gift/separeret,2016K2,430
94 år,Gift/separeret,2016K3,446
94 år,Gift/separeret,2016K4,441
94 år,Gift/separeret,2017K1,428
94 år,Gift/separeret,2017K2,413
94 år,Gift/separeret,2017K3,448
94 år,Gift/separeret,2017K4,459
94 år,Gift/separeret,2018K1,444
94 år,Gift/separeret,2018K2,443
94 år,Gift/separeret,2018K3,447
94 år,Gift/separeret,2018K4,484
94 år,Gift/separeret,2019K1,486
94 år,Gift/separeret,2019K2,491
94 år,Gift/separeret,2019K3,508
94 år,Gift/separeret,2019K4,537
94 år,Gift/separeret,2020K1,527
94 år,Gift/separeret,2020K2,552
94 år,Gift/separeret,2020K3,586
94 år,Gift/separeret,2020K4,594
94 år,Gift/separeret,2021K1,580
94 år,Gift/separeret,2021K2,557
94 år,Gift/separeret,2021K3,564
94 år,Gift/separeret,2021K4,558
94 år,Gift/separeret,2022K1,541
94 år,Gift/separeret,2022K2,510
94 år,Gift/separeret,2022K3,506
94 år,Enke/enkemand,2008K1,2646
94 år,Enke/enkemand,2008K2,2703
94 år,Enke/enkemand,2008K3,2765
94 år,Enke/enkemand,2008K4,2795
94 år,Enke/enkemand,2009K1,2749
94 år,Enke/enkemand,2009K2,2725
94 år,Enke/enkemand,2009K3,2639
94 år,Enke/enkemand,2009K4,2583
94 år,Enke/enkemand,2010K1,2545
94 år,Enke/enkemand,2010K2,2559
94 år,Enke/enkemand,2010K3,2650
94 år,Enke/enkemand,2010K4,2720
94 år,Enke/enkemand,2011K1,2782
94 år,Enke/enkemand,2011K2,2754
94 år,Enke/enkemand,2011K3,2759
94 år,Enke/enkemand,2011K4,2751
94 år,Enke/enkemand,2012K1,2751
94 år,Enke/enkemand,2012K2,2752
94 år,Enke/enkemand,2012K3,2778
94 år,Enke/enkemand,2012K4,2803
94 år,Enke/enkemand,2013K1,2804
94 år,Enke/enkemand,2013K2,2719
94 år,Enke/enkemand,2013K3,2637
94 år,Enke/enkemand,2013K4,2650
94 år,Enke/enkemand,2014K1,2836
94 år,Enke/enkemand,2014K2,3125
94 år,Enke/enkemand,2014K3,3355
94 år,Enke/enkemand,2014K4,3450
94 år,Enke/enkemand,2015K1,3351
94 år,Enke/enkemand,2015K2,3287
94 år,Enke/enkemand,2015K3,3342
94 år,Enke/enkemand,2015K4,3337
94 år,Enke/enkemand,2016K1,3329
94 år,Enke/enkemand,2016K2,3202
94 år,Enke/enkemand,2016K3,3129
94 år,Enke/enkemand,2016K4,3142
94 år,Enke/enkemand,2017K1,2998
94 år,Enke/enkemand,2017K2,3080
94 år,Enke/enkemand,2017K3,3212
94 år,Enke/enkemand,2017K4,3259
94 år,Enke/enkemand,2018K1,3297
94 år,Enke/enkemand,2018K2,3271
94 år,Enke/enkemand,2018K3,3284
94 år,Enke/enkemand,2018K4,3248
94 år,Enke/enkemand,2019K1,3330
94 år,Enke/enkemand,2019K2,3302
94 år,Enke/enkemand,2019K3,3285
94 år,Enke/enkemand,2019K4,3316
94 år,Enke/enkemand,2020K1,3334
94 år,Enke/enkemand,2020K2,3323
94 år,Enke/enkemand,2020K3,3374
94 år,Enke/enkemand,2020K4,3405
94 år,Enke/enkemand,2021K1,3371
94 år,Enke/enkemand,2021K2,3311
94 år,Enke/enkemand,2021K3,3281
94 år,Enke/enkemand,2021K4,3260
94 år,Enke/enkemand,2022K1,3155
94 år,Enke/enkemand,2022K2,3187
94 år,Enke/enkemand,2022K3,3198
94 år,Fraskilt,2008K1,168
94 år,Fraskilt,2008K2,153
94 år,Fraskilt,2008K3,165
94 år,Fraskilt,2008K4,177
94 år,Fraskilt,2009K1,193
94 år,Fraskilt,2009K2,196
94 år,Fraskilt,2009K3,177
94 år,Fraskilt,2009K4,173
94 år,Fraskilt,2010K1,179
94 år,Fraskilt,2010K2,198
94 år,Fraskilt,2010K3,216
94 år,Fraskilt,2010K4,205
94 år,Fraskilt,2011K1,208
94 år,Fraskilt,2011K2,183
94 år,Fraskilt,2011K3,186
94 år,Fraskilt,2011K4,189
94 år,Fraskilt,2012K1,174
94 år,Fraskilt,2012K2,192
94 år,Fraskilt,2012K3,179
94 år,Fraskilt,2012K4,198
94 år,Fraskilt,2013K1,221
94 år,Fraskilt,2013K2,215
94 år,Fraskilt,2013K3,210
94 år,Fraskilt,2013K4,211
94 år,Fraskilt,2014K1,199
94 år,Fraskilt,2014K2,203
94 år,Fraskilt,2014K3,241
94 år,Fraskilt,2014K4,236
94 år,Fraskilt,2015K1,243
94 år,Fraskilt,2015K2,247
94 år,Fraskilt,2015K3,248
94 år,Fraskilt,2015K4,256
94 år,Fraskilt,2016K1,254
94 år,Fraskilt,2016K2,246
94 år,Fraskilt,2016K3,231
94 år,Fraskilt,2016K4,236
94 år,Fraskilt,2017K1,212
94 år,Fraskilt,2017K2,234
94 år,Fraskilt,2017K3,251
94 år,Fraskilt,2017K4,266
94 år,Fraskilt,2018K1,275
94 år,Fraskilt,2018K2,259
94 år,Fraskilt,2018K3,258
94 år,Fraskilt,2018K4,258
94 år,Fraskilt,2019K1,276
94 år,Fraskilt,2019K2,293
94 år,Fraskilt,2019K3,291
94 år,Fraskilt,2019K4,284
94 år,Fraskilt,2020K1,275
94 år,Fraskilt,2020K2,283
94 år,Fraskilt,2020K3,280
94 år,Fraskilt,2020K4,287
94 år,Fraskilt,2021K1,297
94 år,Fraskilt,2021K2,307
94 år,Fraskilt,2021K3,300
94 år,Fraskilt,2021K4,285
94 år,Fraskilt,2022K1,266
94 år,Fraskilt,2022K2,259
94 år,Fraskilt,2022K3,271
95 år,I alt,2008K1,2563
95 år,I alt,2008K2,2518
95 år,I alt,2008K3,2493
95 år,I alt,2008K4,2497
95 år,I alt,2009K1,2486
95 år,I alt,2009K2,2504
95 år,I alt,2009K3,2535
95 år,I alt,2009K4,2614
95 år,I alt,2010K1,2640
95 år,I alt,2010K2,2614
95 år,I alt,2010K3,2581
95 år,I alt,2010K4,2513
95 år,I alt,2011K1,2487
95 år,I alt,2011K2,2543
95 år,I alt,2011K3,2632
95 år,I alt,2011K4,2699
95 år,I alt,2012K1,2681
95 år,I alt,2012K2,2646
95 år,I alt,2012K3,2665
95 år,I alt,2012K4,2639
95 år,I alt,2013K1,2616
95 år,I alt,2013K2,2587
95 år,I alt,2013K3,2597
95 år,I alt,2013K4,2674
95 år,I alt,2014K1,2739
95 år,I alt,2014K2,2737
95 år,I alt,2014K3,2681
95 år,I alt,2014K4,2668
95 år,I alt,2015K1,2824
95 år,I alt,2015K2,3046
95 år,I alt,2015K3,3197
95 år,I alt,2015K4,3276
95 år,I alt,2016K1,3268
95 år,I alt,2016K2,3196
95 år,I alt,2016K3,3238
95 år,I alt,2016K4,3269
95 år,I alt,2017K1,3273
95 år,I alt,2017K2,3146
95 år,I alt,2017K3,3066
95 år,I alt,2017K4,3055
95 år,I alt,2018K1,2931
95 år,I alt,2018K2,2959
95 år,I alt,2018K3,3087
95 år,I alt,2018K4,3126
95 år,I alt,2019K1,3159
95 år,I alt,2019K2,3165
95 år,I alt,2019K3,3204
95 år,I alt,2019K4,3224
95 år,I alt,2020K1,3265
95 år,I alt,2020K2,3268
95 år,I alt,2020K3,3295
95 år,I alt,2020K4,3323
95 år,I alt,2021K1,3309
95 år,I alt,2021K2,3340
95 år,I alt,2021K3,3355
95 år,I alt,2021K4,3350
95 år,I alt,2022K1,3303
95 år,I alt,2022K2,3163
95 år,I alt,2022K3,3148
95 år,Ugift,2008K1,185
95 år,Ugift,2008K2,169
95 år,Ugift,2008K3,171
95 år,Ugift,2008K4,168
95 år,Ugift,2009K1,169
95 år,Ugift,2009K2,179
95 år,Ugift,2009K3,155
95 år,Ugift,2009K4,162
95 år,Ugift,2010K1,152
95 år,Ugift,2010K2,146
95 år,Ugift,2010K3,155
95 år,Ugift,2010K4,155
95 år,Ugift,2011K1,144
95 år,Ugift,2011K2,157
95 år,Ugift,2011K3,159
95 år,Ugift,2011K4,153
95 år,Ugift,2012K1,147
95 år,Ugift,2012K2,129
95 år,Ugift,2012K3,130
95 år,Ugift,2012K4,127
95 år,Ugift,2013K1,133
95 år,Ugift,2013K2,135
95 år,Ugift,2013K3,137
95 år,Ugift,2013K4,133
95 år,Ugift,2014K1,147
95 år,Ugift,2014K2,154
95 år,Ugift,2014K3,142
95 år,Ugift,2014K4,131
95 år,Ugift,2015K1,127
95 år,Ugift,2015K2,142
95 år,Ugift,2015K3,148
95 år,Ugift,2015K4,158
95 år,Ugift,2016K1,160
95 år,Ugift,2016K2,154
95 år,Ugift,2016K3,151
95 år,Ugift,2016K4,161
95 år,Ugift,2017K1,166
95 år,Ugift,2017K2,168
95 år,Ugift,2017K3,160
95 år,Ugift,2017K4,151
95 år,Ugift,2018K1,124
95 år,Ugift,2018K2,110
95 år,Ugift,2018K3,116
95 år,Ugift,2018K4,114
95 år,Ugift,2019K1,118
95 år,Ugift,2019K2,133
95 år,Ugift,2019K3,131
95 år,Ugift,2019K4,143
95 år,Ugift,2020K1,142
95 år,Ugift,2020K2,132
95 år,Ugift,2020K3,142
95 år,Ugift,2020K4,143
95 år,Ugift,2021K1,144
95 år,Ugift,2021K2,118
95 år,Ugift,2021K3,114
95 år,Ugift,2021K4,105
95 år,Ugift,2022K1,112
95 år,Ugift,2022K2,110
95 år,Ugift,2022K3,120
95 år,Gift/separeret,2008K1,201
95 år,Gift/separeret,2008K2,191
95 år,Gift/separeret,2008K3,190
95 år,Gift/separeret,2008K4,195
95 år,Gift/separeret,2009K1,187
95 år,Gift/separeret,2009K2,180
95 år,Gift/separeret,2009K3,193
95 år,Gift/separeret,2009K4,201
